"","gutenberg_id","text"
"3845",55,""
"3846",55,"Still, for many days they grieved over the loss of the Wonderful"
"3847",55,"Wizard, and would not be comforted."
"3848",55,""
"3849",55,""
"3850",55,""
"3851",55,""
"3852",55,"18.  Away to the South"
"3853",55,""
"3854",55,""
"3855",55,"Dorothy wept bitterly at the passing of her hope to get home to Kansas"
"3856",55,"again; but when she thought it all over she was glad she had not gone"
"3857",55,"up in a balloon.  And she also felt sorry at losing Oz, and so did her"
"3858",55,"companions."
"3859",55,""
"3860",55,"The Tin Woodman came to her and said:"
"3861",55,""
"3862",55,"""Truly I should be ungrateful if I failed to mourn for the man who gave"
"3863",55,"me my lovely heart.  I should like to cry a little because Oz is gone,"
"3864",55,"if you will kindly wipe away my tears, so that I shall not rust."""
"3865",55,""
"3866",55,"""With pleasure,"" she answered, and brought a towel at once.  Then the"
"3867",55,"Tin Woodman wept for several minutes, and she watched the tears"
"3868",55,"carefully and wiped them away with the towel.  When he had finished, he"
"3869",55,"thanked her kindly and oiled himself thoroughly with his jeweled"
"3870",55,"oil-can, to guard against mishap."
"3871",55,""
"3872",55,"The Scarecrow was now the ruler of the Emerald City, and although he"
"3873",55,"was not a Wizard the people were proud of him.  ""For,"" they said,"
"3874",55,"""there is not another city in all the world that is ruled by a stuffed"
"3875",55,"man.""  And, so far as they knew, they were quite right."
"3876",55,""
"3877",55,"The morning after the balloon had gone up with Oz, the four travelers"
"3878",55,"met in the Throne Room and talked matters over.  The Scarecrow sat in"
"3879",55,"the big throne and the others stood respectfully before him."
"3880",55,""
"3881",55,"""We are not so unlucky,"" said the new ruler, ""for this Palace and the"
"3882",55,"Emerald City belong to us, and we can do just as we please.  When I"
"3883",55,"remember that a short time ago I was up on a pole in a farmer's"
"3884",55,"cornfield, and that now I am the ruler of this beautiful City, I am"
"3885",55,"quite satisfied with my lot."""
"3886",55,""
"3887",55,"""I also,"" said the Tin Woodman, ""am well-pleased with my new heart;"
"3888",55,"and, really, that was the only thing I wished in all the world."""
"3889",55,""
"3890",55,"""For my part, I am content in knowing I am as brave as any beast that"
"3891",55,"ever lived, if not braver,"" said the Lion modestly."
"3892",55,""
"3893",55,"""If Dorothy would only be contented to live in the Emerald City,"""
"3894",55,"continued the Scarecrow, ""we might all be happy together."""
"3895",55,""
"3896",55,"""But I don't want to live here,"" cried Dorothy.  ""I want to go to"
"3897",55,"Kansas, and live with Aunt Em and Uncle Henry."""
"3898",55,""
"3899",55,"""Well, then, what can be done?"" inquired the Woodman."
"3900",55,""
"3901",55,"The Scarecrow decided to think, and he thought so hard that the pins"
"3902",55,"and needles began to stick out of his brains.  Finally he said:"
"3903",55,""
"3904",55,"""Why not call the Winged Monkeys, and ask them to carry you over the"
"3905",55,"desert?"""
"3906",55,""
"3907",55,"""I never thought of that!"" said Dorothy joyfully.  ""It's just the"
"3908",55,"thing.  I'll go at once for the Golden Cap."""
"3909",55,""
"3910",55,"When she brought it into the Throne Room she spoke the magic words, and"
"3911",55,"soon the band of Winged Monkeys flew in through the open window and"
"3912",55,"stood beside her."
"3913",55,""
"3914",55,"""This is the second time you have called us,"" said the Monkey King,"
"3915",55,"bowing before the little girl.  ""What do you wish?"""
"3916",55,""
"3917",55,"""I want you to fly with me to Kansas,"" said Dorothy."
"3918",55,""
"3919",55,"But the Monkey King shook his head."
"3920",55,""
"3921",55,"""That cannot be done,"" he said.  ""We belong to this country alone, and"
"3922",55,"cannot leave it.  There has never been a Winged Monkey in Kansas yet,"
"3923",55,"and I suppose there never will be, for they don't belong there.  We"
"3924",55,"shall be glad to serve you in any way in our power, but we cannot cross"
"3925",55,"the desert.  Good-bye."""
"3926",55,""
"3927",55,"And with another bow, the Monkey King spread his wings and flew away"
"3928",55,"through the window, followed by all his band."
"3929",55,""
"3930",55,"Dorothy was ready to cry with disappointment.  ""I have wasted the charm"
"3931",55,"of the Golden Cap to no purpose,"" she said, ""for the Winged Monkeys"
"3932",55,"cannot help me."""
"3933",55,""
"3934",55,"""It is certainly too bad!"" said the tender-hearted Woodman."
"3935",55,""
"3936",55,"The Scarecrow was thinking again, and his head bulged out so horribly"
"3937",55,"that Dorothy feared it would burst."
"3938",55,""
"3939",55,"""Let us call in the soldier with the green whiskers,"" he said, ""and ask"
"3940",55,"his advice."""
"3941",55,""
"3942",55,"So the soldier was summoned and entered the Throne Room timidly, for"
"3943",55,"while Oz was alive he never was allowed to come farther than the door."
"3944",55,""
"3945",55,"""This little girl,"" said the Scarecrow to the soldier, ""wishes to cross"
"3946",55,"the desert.  How can she do so?"""
"3947",55,""
"3948",55,"""I cannot tell,"" answered the soldier, ""for nobody has ever crossed the"
"3949",55,"desert, unless it is Oz himself."""
"3950",55,""
"3951",55,"""Is there no one who can help me?"" asked Dorothy earnestly."
"3952",55,""
"3953",55,"""Glinda might,"" he suggested."
"3954",55,""
"3955",55,"""Who is Glinda?"" inquired the Scarecrow."
"3956",55,""
"3957",55,"""The Witch of the South.  She is the most powerful of all the Witches,"
"3958",55,"and rules over the Quadlings.  Besides, her castle stands on the edge"
"3959",55,"of the desert, so she may know a way to cross it."""
"3960",55,""
"3961",55,"""Glinda is a Good Witch, isn't she?"" asked the child."
"3962",55,""
"3963",55,"""The Quadlings think she is good,"" said the soldier, ""and she is kind"
"3964",55,"to everyone.  I have heard that Glinda is a beautiful woman, who knows"
"3965",55,"how to keep young in spite of the many years she has lived."""
"3966",55,""
"3967",55,"""How can I get to her castle?"" asked Dorothy."
"3968",55,""
"3969",55,"""The road is straight to the South,"" he answered, ""but it is said to be"
"3970",55,"full of dangers to travelers.  There are wild beasts in the woods, and"
"3971",55,"a race of queer men who do not like strangers to cross their country."
"3972",55,"For this reason none of the Quadlings ever come to the Emerald City."""
"3973",55,""
"3974",55,"The soldier then left them and the Scarecrow said:"
"3975",55,""
"3976",55,"""It seems, in spite of dangers, that the best thing Dorothy can do is"
"3977",55,"to travel to the Land of the South and ask Glinda to help her.  For, of"
"3978",55,"course, if Dorothy stays here she will never get back to Kansas."""
"3979",55,""
"3980",55,"""You must have been thinking again,"" remarked the Tin Woodman."
"3981",55,""
"3982",55,"""I have,"" said the Scarecrow."
"3983",55,""
"3984",55,"""I shall go with Dorothy,"" declared the Lion, ""for I am tired of your"
"3985",55,"city and long for the woods and the country again.  I am really a wild"
"3986",55,"beast, you know.  Besides, Dorothy will need someone to protect her."""
"3987",55,""
"3988",55,"""That is true,"" agreed the Woodman.  ""My axe may be of service to her;"
"3989",55,"so I also will go with her to the Land of the South."""
"3990",55,""
"3991",55,"""When shall we start?"" asked the Scarecrow."
"3992",55,""
"3993",55,"""Are you going?"" they asked, in surprise."
"3994",55,""
"3995",55,"""Certainly.  If it wasn't for Dorothy I should never have had brains."
"3996",55,"She lifted me from the pole in the cornfield and brought me to the"
"3997",55,"Emerald City.  So my good luck is all due to her, and I shall never"
"3998",55,"leave her until she starts back to Kansas for good and all."""
"3999",55,""
"4000",55,"""Thank you,"" said Dorothy gratefully.  ""You are all very kind to me."
"4001",55,"But I should like to start as soon as possible."""
"4002",55,""
"4003",55,"""We shall go tomorrow morning,"" returned the Scarecrow.  ""So now let us"
"4004",55,"all get ready, for it will be a long journey."""
"4005",55,""
"4006",55,""
"4007",55,""
"4008",55,""
"4009",55,"19.  Attacked by the Fighting Trees"
"4010",55,""
"4011",55,""
"4012",55,"The next morning Dorothy kissed the pretty green girl good-bye, and"
"4013",55,"they all shook hands with the soldier with the green whiskers, who had"
"4014",55,"walked with them as far as the gate.  When the Guardian of the Gate saw"
"4015",55,"them again he wondered greatly that they could leave the beautiful City"
"4016",55,"to get into new trouble.  But he at once unlocked their spectacles,"
"4017",55,"which he put back into the green box, and gave them many good wishes to"
"4018",55,"carry with them."
"4019",55,""
"4020",55,"""You are now our ruler,"" he said to the Scarecrow; ""so you must come"
"4021",55,"back to us as soon as possible."""
"4022",55,""
"4023",55,"""I certainly shall if I am able,"" the Scarecrow replied; ""but I must"
"4024",55,"help Dorothy to get home, first."""
"4025",55,""
"4026",55,"As Dorothy bade the good-natured Guardian a last farewell she said:"
"4027",55,""
"4028",55,"""I have been very kindly treated in your lovely City, and everyone has"
"4029",55,"been good to me.  I cannot tell you how grateful I am."""
"4030",55,""
"4031",55,"""Don't try, my dear,"" he answered.  ""We should like to keep you with"
"4032",55,"us, but if it is your wish to return to Kansas, I hope you will find a"
"4033",55,"way.""  He then opened the gate of the outer wall, and they walked forth"
"4034",55,"and started upon their journey."
"4035",55,""
"4036",55,"The sun shone brightly as our friends turned their faces toward the"
"4037",55,"Land of the South.  They were all in the best of spirits, and laughed"
"4038",55,"and chatted together.  Dorothy was once more filled with the hope of"
"4039",55,"getting home, and the Scarecrow and the Tin Woodman were glad to be of"
"4040",55,"use to her.  As for the Lion, he sniffed the fresh air with delight and"
"4041",55,"whisked his tail from side to side in pure joy at being in the country"
"4042",55,"again, while Toto ran around them and chased the moths and butterflies,"
"4043",55,"barking merrily all the time."
"4044",55,""
"4045",55,"""City life does not agree with me at all,"" remarked the Lion, as they"
"4046",55,"walked along at a brisk pace.  ""I have lost much flesh since I lived"
"4047",55,"there, and now I am anxious for a chance to show the other beasts how"
"4048",55,"courageous I have grown."""
"4049",55,""
"4050",55,"They now turned and took a last look at the Emerald City.  All they"
"4051",55,"could see was a mass of towers and steeples behind the green walls, and"
"4052",55,"high up above everything the spires and dome of the Palace of Oz."
"4053",55,""
"4054",55,"""Oz was not such a bad Wizard, after all,"" said the Tin Woodman, as he"
"4055",55,"felt his heart rattling around in his breast."
"4056",55,""
"4057",55,"""He knew how to give me brains, and very good brains, too,"" said the"
"4058",55,"Scarecrow."
"4059",55,""
"4060",55,"""If Oz had taken a dose of the same courage he gave me,"" added the"
"4061",55,"Lion, ""he would have been a brave man."""
"4062",55,""
"4063",55,"Dorothy said nothing.  Oz had not kept the promise he made her, but he"
"4064",55,"had done his best, so she forgave him.  As he said, he was a good man,"
"4065",55,"even if he was a bad Wizard."
"4066",55,""
"4067",55,"The first day's journey was through the green fields and bright flowers"
"4068",55,"that stretched about the Emerald City on every side.  They slept that"
"4069",55,"night on the grass, with nothing but the stars over them; and they"
"4070",55,"rested very well indeed."
"4071",55,""
"4072",55,"In the morning they traveled on until they came to a thick wood.  There"
"4073",55,"was no way of going around it, for it seemed to extend to the right and"
"4074",55,"left as far as they could see; and, besides, they did not dare change"
"4075",55,"the direction of their journey for fear of getting lost.  So they"
"4076",55,"looked for the place where it would be easiest to get into the forest."
"4077",55,""
"4078",55,"The Scarecrow, who was in the lead, finally discovered a big tree with"
"4079",55,"such wide-spreading branches that there was room for the party to pass"
"4080",55,"underneath.  So he walked forward to the tree, but just as he came"
"4081",55,"under the first branches they bent down and twined around him, and the"
"4082",55,"next minute he was raised from the ground and flung headlong among his"
"4083",55,"fellow travelers."
"4084",55,""
"4085",55,"This did not hurt the Scarecrow, but it surprised him, and he looked"
"4086",55,"rather dizzy when Dorothy picked him up."
"4087",55,""
"4088",55,"""Here is another space between the trees,"" called the Lion."
"4089",55,""
"4090",55,"""Let me try it first,"" said the Scarecrow, ""for it doesn't hurt me to"
"4091",55,"get thrown about.""  He walked up to another tree, as he spoke, but its"
"4092",55,"branches immediately seized him and tossed him back again."
"4093",55,""
"4094",55,"""This is strange,"" exclaimed Dorothy.  ""What shall we do?"""
"4095",55,""
"4096",55,"""The trees seem to have made up their minds to fight us, and stop our"
"4097",55,"journey,"" remarked the Lion."
"4098",55,""
"4099",55,"""I believe I will try it myself,"" said the Woodman, and shouldering his"
"4100",55,"axe, he marched up to the first tree that had handled the Scarecrow so"
"4101",55,"roughly.  When a big branch bent down to seize him the Woodman chopped"
"4102",55,"at it so fiercely that he cut it in two.  At once the tree began"
"4103",55,"shaking all its branches as if in pain, and the Tin Woodman passed"
"4104",55,"safely under it."
"4105",55,""
"4106",55,"""Come on!"" he shouted to the others.  ""Be quick!""  They all ran forward"
"4107",55,"and passed under the tree without injury, except Toto, who was caught"
"4108",55,"by a small branch and shaken until he howled.  But the Woodman promptly"
"4109",55,"chopped off the branch and set the little dog free."
"4110",55,""
"4111",55,"The other trees of the forest did nothing to keep them back, so they"
"4112",55,"made up their minds that only the first row of trees could bend down"
"4113",55,"their branches, and that probably these were the policemen of the"
"4114",55,"forest, and given this wonderful power in order to keep strangers out"
"4115",55,"of it."
"4116",55,""
"4117",55,"The four travelers walked with ease through the trees until they came"
"4118",55,"to the farther edge of the wood.  Then, to their surprise, they found"
"4119",55,"before them a high wall which seemed to be made of white china.  It was"
"4120",55,"smooth, like the surface of a dish, and higher than their heads."
"4121",55,""
"4122",55,"""What shall we do now?"" asked Dorothy."
"4123",55,""
"4124",55,"""I will make a ladder,"" said the Tin Woodman, ""for we certainly must"
"4125",55,"climb over the wall."""
"4126",55,""
"4127",55,""
"4128",55,""
"4129",55,""
"4130",55,"20.  The Dainty China Country"
"4131",55,""
"4132",55,""
"4133",55,"While the Woodman was making a ladder from wood which he found in the"
"4134",55,"forest Dorothy lay down and slept, for she was tired by the long walk."
"4135",55,"The Lion also curled himself up to sleep and Toto lay beside him."
"4136",55,""
"4137",55,"The Scarecrow watched the Woodman while he worked, and said to him:"
"4138",55,""
"4139",55,"""I cannot think why this wall is here, nor what it is made of."""
"4140",55,""
"4141",55,"""Rest your brains and do not worry about the wall,"" replied the"
"4142",55,"Woodman.  ""When we have climbed over it, we shall know what is on the"
"4143",55,"other side."""
"4144",55,""
"4145",55,"After a time the ladder was finished.  It looked clumsy, but the Tin"
"4146",55,"Woodman was sure it was strong and would answer their purpose.  The"
"4147",55,"Scarecrow waked Dorothy and the Lion and Toto, and told them that the"
"4148",55,"ladder was ready.  The Scarecrow climbed up the ladder first, but he"
"4149",55,"was so awkward that Dorothy had to follow close behind and keep him"
"4150",55,"from falling off.  When he got his head over the top of the wall the"
"4151",55,"Scarecrow said, ""Oh, my!"""
"4152",55,""
"4153",55,"""Go on,"" exclaimed Dorothy."
"4154",55,""
"4155",55,"So the Scarecrow climbed farther up and sat down on the top of the"
"4156",55,"wall, and Dorothy put her head over and cried, ""Oh, my!"" just as the"
"4157",55,"Scarecrow had done."
"4158",55,""
"4159",55,"Then Toto came up, and immediately began to bark, but Dorothy made him"
"4160",55,"be still."
"4161",55,""
"4162",55,"The Lion climbed the ladder next, and the Tin Woodman came last; but"
"4163",55,"both of them cried, ""Oh, my!"" as soon as they looked over the wall."
"4164",55,"When they were all sitting in a row on the top of the wall, they looked"
"4165",55,"down and saw a strange sight."
"4166",55,""
"4167",55,"Before them was a great stretch of country having a floor as smooth and"
"4168",55,"shining and white as the bottom of a big platter.  Scattered around"
"4169",55,"were many houses made entirely of china and painted in the brightest"
"4170",55,"colors.  These houses were quite small, the biggest of them reaching"
"4171",55,"only as high as Dorothy's waist.  There were also pretty little barns,"
"4172",55,"with china fences around them; and many cows and sheep and horses and"
"4173",55,"pigs and chickens, all made of china, were standing about in groups."
"4174",55,""
"4175",55,"But the strangest of all were the people who lived in this queer"
"4176",55,"country.  There were milkmaids and shepherdesses, with brightly colored"
"4177",55,"bodices and golden spots all over their gowns; and princesses with most"
"4178",55,"gorgeous frocks of silver and gold and purple; and shepherds dressed in"
"4179",55,"knee breeches with pink and yellow and blue stripes down them, and"
"4180",55,"golden buckles on their shoes; and princes with jeweled crowns upon"
"4181",55,"their heads, wearing ermine robes and satin doublets; and funny clowns"
"4182",55,"in ruffled gowns, with round red spots upon their cheeks and tall,"
"4183",55,"pointed caps.  And, strangest of all, these people were all made of"
"4184",55,"china, even to their clothes, and were so small that the tallest of"
"4185",55,"them was no higher than Dorothy's knee."
"4186",55,""
"4187",55,"No one did so much as look at the travelers at first, except one little"
"4188",55,"purple china dog with an extra-large head, which came to the wall and"
"4189",55,"barked at them in a tiny voice, afterwards running away again."
"4190",55,""
"4191",55,"""How shall we get down?"" asked Dorothy."
"4192",55,""
"4193",55,"They found the ladder so heavy they could not pull it up, so the"
"4194",55,"Scarecrow fell off the wall and the others jumped down upon him so that"
"4195",55,"the hard floor would not hurt their feet.  Of course they took pains"
"4196",55,"not to light on his head and get the pins in their feet.  When all were"
"4197",55,"safely down they picked up the Scarecrow, whose body was quite"
"4198",55,"flattened out, and patted his straw into shape again."
"4199",55,""
"4200",55,"""We must cross this strange place in order to get to the other side,"""
"4201",55,"said Dorothy, ""for it would be unwise for us to go any other way except"
"4202",55,"due South."""
"4203",55,""
"4204",55,"They began walking through the country of the china people, and the"
"4205",55,"first thing they came to was a china milkmaid milking a china cow.  As"
"4206",55,"they drew near, the cow suddenly gave a kick and kicked over the stool,"
"4207",55,"the pail, and even the milkmaid herself, and all fell on the china"
"4208",55,"ground with a great clatter."
"4209",55,""
"4210",55,"Dorothy was shocked to see that the cow had broken her leg off, and"
"4211",55,"that the pail was lying in several small pieces, while the poor"
"4212",55,"milkmaid had a nick in her left elbow."
"4213",55,""
"4214",55,"""There!"" cried the milkmaid angrily.  ""See what you have done!  My cow"
"4215",55,"has broken her leg, and I must take her to the mender's shop and have"
"4216",55,"it glued on again.  What do you mean by coming here and frightening my"
"4217",55,"cow?"""
"4218",55,""
"4219",55,"""I'm very sorry,"" returned Dorothy.  ""Please forgive us."""
"4220",55,""
"4221",55,"But the pretty milkmaid was much too vexed to make any answer.  She"
"4222",55,"picked up the leg sulkily and led her cow away, the poor animal limping"
"4223",55,"on three legs.  As she left them the milkmaid cast many reproachful"
"4224",55,"glances over her shoulder at the clumsy strangers, holding her nicked"
"4225",55,"elbow close to her side."
"4226",55,""
"4227",55,"Dorothy was quite grieved at this mishap."
"4228",55,""
"4229",55,"""We must be very careful here,"" said the kind-hearted Woodman, ""or we"
"4230",55,"may hurt these pretty little people so they will never get over it."""
"4231",55,""
"4232",55,"A little farther on Dorothy met a most beautifully dressed young"
"4233",55,"Princess, who stopped short as she saw the strangers and started to run"
"4234",55,"away."
"4235",55,""
"4236",55,"Dorothy wanted to see more of the Princess, so she ran after her.  But"
"4237",55,"the china girl cried out:"
"4238",55,""
"4239",55,"""Don't chase me!  Don't chase me!"""
"4240",55,""
"4241",55,"She had such a frightened little voice that Dorothy stopped and said,"
"4242",55,"""Why not?"""
"4243",55,""
"4244",55,"""Because,"" answered the Princess, also stopping, a safe distance away,"
"4245",55,"""if I run I may fall down and break myself."""
"4246",55,""
"4247",55,"""But could you not be mended?"" asked the girl."
"4248",55,""
"4249",55,"""Oh, yes; but one is never so pretty after being mended, you know,"""
"4250",55,"replied the Princess."
"4251",55,""
"4252",55,"""I suppose not,"" said Dorothy."
"4253",55,""
"4254",55,"""Now there is Mr. Joker, one of our clowns,"" continued the china lady,"
"4255",55,"""who is always trying to stand upon his head.  He has broken himself so"
"4256",55,"often that he is mended in a hundred places, and doesn't look at all"
"4257",55,"pretty.  Here he comes now, so you can see for yourself."""
"4258",55,""
"4259",55,"Indeed, a jolly little clown came walking toward them, and Dorothy"
"4260",55,"could see that in spite of his pretty clothes of red and yellow and"
"4261",55,"green he was completely covered with cracks, running every which way"
"4262",55,"and showing plainly that he had been mended in many places."
"4263",55,""
"4264",55,"The Clown put his hands in his pockets, and after puffing out his"
"4265",55,"cheeks and nodding his head at them saucily, he said:"
"4266",55,""
"4267",55,"  ""My lady fair,"
"4268",55,"     Why do you stare"
"4269",55,"   At poor old Mr. Joker?"
"4270",55,"     You're quite as stiff"
"4271",55,"   And prim as if"
"4272",55,"     You'd eaten up a poker!"""
"4273",55,""
"4274",55,""
"4275",55,"""Be quiet, sir!"" said the Princess.  ""Can't you see these are"
"4276",55,"strangers, and should be treated with respect?"""
"4277",55,""
"4278",55,"""Well, that's respect, I expect,"" declared the Clown, and immediately"
"4279",55,"stood upon his head."
"4280",55,""
"4281",55,"""Don't mind Mr. Joker,"" said the Princess to Dorothy.  ""He is"
"4282",55,"considerably cracked in his head, and that makes him foolish."""
"4283",55,""
"4284",55,"""Oh, I don't mind him a bit,"" said Dorothy.  ""But you are so"
"4285",55,"beautiful,"" she continued, ""that I am sure I could love you dearly."
"4286",55,"Won't you let me carry you back to Kansas, and stand you on Aunt Em's"
"4287",55,"mantel?  I could carry you in my basket."""
"4288",55,""
"4289",55,"""That would make me very unhappy,"" answered the china Princess.  ""You"
"4290",55,"see, here in our country we live contentedly, and can talk and move"
"4291",55,"around as we please.  But whenever any of us are taken away our joints"
"4292",55,"at once stiffen, and we can only stand straight and look pretty.  Of"
"4293",55,"course that is all that is expected of us when we are on mantels and"
"4294",55,"cabinets and drawing-room tables, but our lives are much pleasanter"
"4295",55,"here in our own country."""
"4296",55,""
"4297",55,"""I would not make you unhappy for all the world!"" exclaimed Dorothy."
"4298",55,"""So I'll just say good-bye."""
"4299",55,""
"4300",55,"""Good-bye,"" replied the Princess."
"4301",55,""
"4302",55,"They walked carefully through the china country.  The little animals"
"4303",55,"and all the people scampered out of their way, fearing the strangers"
"4304",55,"would break them, and after an hour or so the travelers reached the"
"4305",55,"other side of the country and came to another china wall."
"4306",55,""
"4307",55,"It was not so high as the first, however, and by standing upon the"
"4308",55,"Lion's back they all managed to scramble to the top.  Then the Lion"
"4309",55,"gathered his legs under him and jumped on the wall; but just as he"
"4310",55,"jumped, he upset a china church with his tail and smashed it all to"
"4311",55,"pieces."
"4312",55,""
"4313",55,"""That was too bad,"" said Dorothy, ""but really I think we were lucky in"
"4314",55,"not doing these little people more harm than breaking a cow's leg and a"
"4315",55,"church.  They are all so brittle!"""
"4316",55,""
"4317",55,"""They are, indeed,"" said the Scarecrow, ""and I am thankful I am made of"
"4318",55,"straw and cannot be easily damaged.  There are worse things in the"
"4319",55,"world than being a Scarecrow."""
"4320",55,""
"4321",55,""
"4322",55,""
"4323",55,""
"4324",55,"21.  The Lion Becomes the King of Beasts"
"4325",55,""
"4326",55,""
"4327",55,"After climbing down from the china wall the travelers found themselves"
"4328",55,"in a disagreeable country, full of bogs and marshes and covered with"
"4329",55,"tall, rank grass.  It was difficult to walk without falling into muddy"
"4330",55,"holes, for the grass was so thick that it hid them from sight."
"4331",55,"However, by carefully picking their way, they got safely along until"
"4332",55,"they reached solid ground.  But here the country seemed wilder than"
"4333",55,"ever, and after a long and tiresome walk through the underbrush they"
"4334",55,"entered another forest, where the trees were bigger and older than any"
"4335",55,"they had ever seen."
"4336",55,""
"4337",55,"""This forest is perfectly delightful,"" declared the Lion, looking"
"4338",55,"around him with joy.  ""Never have I seen a more beautiful place."""
"4339",55,""
"4340",55,"""It seems gloomy,"" said the Scarecrow."
"4341",55,""
"4342",55,"""Not a bit of it,"" answered the Lion.  ""I should like to live here all"
"4343",55,"my life.  See how soft the dried leaves are under your feet and how"
"4344",55,"rich and green the moss is that clings to these old trees.  Surely no"
"4345",55,"wild beast could wish a pleasanter home."""
"4346",55,""
"4347",55,"""Perhaps there are wild beasts in the forest now,"" said Dorothy."
"4348",55,""
"4349",55,"""I suppose there are,"" returned the Lion, ""but I do not see any of them"
"4350",55,"about."""
"4351",55,""
"4352",55,"They walked through the forest until it became too dark to go any"
"4353",55,"farther.  Dorothy and Toto and the Lion lay down to sleep, while the"
"4354",55,"Woodman and the Scarecrow kept watch over them as usual."
"4355",55,""
"4356",55,"When morning came, they started again.  Before they had gone far they"
"4357",55,"heard a low rumble, as of the growling of many wild animals.  Toto"
"4358",55,"whimpered a little, but none of the others was frightened, and they"
"4359",55,"kept along the well-trodden path until they came to an opening in the"
"4360",55,"wood, in which were gathered hundreds of beasts of every variety."
"4361",55,"There were tigers and elephants and bears and wolves and foxes and all"
"4362",55,"the others in the natural history, and for a moment Dorothy was afraid."
"4363",55,"But the Lion explained that the animals were holding a meeting, and he"
"4364",55,"judged by their snarling and growling that they were in great trouble."
"4365",55,""
"4366",55,"As he spoke several of the beasts caught sight of him, and at once the"
"4367",55,"great assemblage hushed as if by magic.  The biggest of the tigers came"
"4368",55,"up to the Lion and bowed, saying:"
"4369",55,""
"4370",55,"""Welcome, O King of Beasts!  You have come in good time to fight our"
"4371",55,"enemy and bring peace to all the animals of the forest once more."""
"4372",55,""
"4373",55,"""What is your trouble?"" asked the Lion quietly."
"4374",55,""
"4375",55,"""We are all threatened,"" answered the tiger, ""by a fierce enemy which"
"4376",55,"has lately come into this forest.  It is a most tremendous monster,"
"4377",55,"like a great spider, with a body as big as an elephant and legs as long"
"4378",55,"as a tree trunk.  It has eight of these long legs, and as the monster"
"4379",55,"crawls through the forest he seizes an animal with a leg and drags it"
"4380",55,"to his mouth, where he eats it as a spider does a fly.  Not one of us"
"4381",55,"is safe while this fierce creature is alive, and we had called a"
"4382",55,"meeting to decide how to take care of ourselves when you came among us."""
"4383",55,""
"4384",55,"The Lion thought for a moment."
"4385",55,""
"4386",55,"""Are there any other lions in this forest?"" he asked."
"4387",55,""
"4388",55,"""No; there were some, but the monster has eaten them all.  And,"
"4389",55,"besides, they were none of them nearly so large and brave as you."""
"4390",55,""
"4391",55,"""If I put an end to your enemy, will you bow down to me and obey me as"
"4392",55,"King of the Forest?"" inquired the Lion."
"4393",55,""
"4394",55,"""We will do that gladly,"" returned the tiger; and all the other beasts"
"4395",55,"roared with a mighty roar: ""We will!"""
"4396",55,""
"4397",55,"""Where is this great spider of yours now?"" asked the Lion."
"4398",55,""
"4399",55,"""Yonder, among the oak trees,"" said the tiger, pointing with his"
"4400",55,"forefoot."
"4401",55,""
"4402",55,"""Take good care of these friends of mine,"" said the Lion, ""and I will"
"4403",55,"go at once to fight the monster."""
"4404",55,""
"4405",55,"He bade his comrades good-bye and marched proudly away to do battle"
"4406",55,"with the enemy."
"4407",55,""
"4408",55,"The great spider was lying asleep when the Lion found him, and it"
"4409",55,"looked so ugly that its foe turned up his nose in disgust.  Its legs"
"4410",55,"were quite as long as the tiger had said, and its body covered with"
"4411",55,"coarse black hair.  It had a great mouth, with a row of sharp teeth a"
"4412",55,"foot long; but its head was joined to the pudgy body by a neck as"
"4413",55,"slender as a wasp's waist.  This gave the Lion a hint of the best way"
"4414",55,"to attack the creature, and as he knew it was easier to fight it asleep"
"4415",55,"than awake, he gave a great spring and landed directly upon the"
"4416",55,"monster's back.  Then, with one blow of his heavy paw, all armed with"
"4417",55,"sharp claws, he knocked the spider's head from its body.  Jumping down,"
"4418",55,"he watched it until the long legs stopped wiggling, when he knew it was"
"4419",55,"quite dead."
"4420",55,""
"4421",55,"The Lion went back to the opening where the beasts of the forest were"
"4422",55,"waiting for him and said proudly:"
"4423",55,""
"4424",55,"""You need fear your enemy no longer."""
"4425",55,""
"4426",55,"Then the beasts bowed down to the Lion as their King, and he promised"
"4427",55,"to come back and rule over them as soon as Dorothy was safely on her"
"4428",55,"way to Kansas."
"4429",55,""
"4430",55,""
"4431",55,""
"4432",55,""
"4433",55,"22.  The Country of the Quadlings"
"4434",55,""
"4435",55,""
"4436",55,"The four travelers passed through the rest of the forest in safety, and"
"4437",55,"when they came out from its gloom saw before them a steep hill, covered"
"4438",55,"from top to bottom with great pieces of rock."
"4439",55,""
"4440",55,"""That will be a hard climb,"" said the Scarecrow, ""but we must get over"
"4441",55,"the hill, nevertheless."""
"4442",55,""
"4443",55,"So he led the way and the others followed.  They had nearly reached the"
"4444",55,"first rock when they heard a rough voice cry out, ""Keep back!"""
"4445",55,""
"4446",55,"""Who are you?"" asked the Scarecrow."
"4447",55,""
"4448",55,"Then a head showed itself over the rock and the same voice said, ""This"
"4449",55,"hill belongs to us, and we don't allow anyone to cross it."""
"4450",55,""
"4451",55,"""But we must cross it,"" said the Scarecrow.  ""We're going to the"
"4452",55,"country of the Quadlings."""
"4453",55,""
"4454",55,"""But you shall not!"" replied the voice, and there stepped from behind"
"4455",55,"the rock the strangest man the travelers had ever seen."
"4456",55,""
"4457",55,"He was quite short and stout and had a big head, which was flat at the"
"4458",55,"top and supported by a thick neck full of wrinkles.  But he had no arms"
