"","gutenberg_id","text"
"6455",120,"his prescriptions, with really laughable humility, more like charity"
"6456",120,"schoolchildren than blood-guilty mutineers and pirates--""well, that's"
"6457",120,"done for today. And now I should wish to have a talk with that boy,"
"6458",120,"please."""
"6459",120,""
"6460",120,"And he nodded his head in my direction carelessly."
"6461",120,""
"6462",120,"George Merry was at the door, spitting and spluttering over some"
"6463",120,"bad-tasted medicine; but at the first word of the doctor's proposal he"
"6464",120,"swung round with a deep flush and cried ""No!"" and swore."
"6465",120,""
"6466",120,"Silver struck the barrel with his open hand."
"6467",120,""
"6468",120,"""Si-lence!"" he roared and looked about him positively like a lion."
"6469",120,"""Doctor,"" he went on in his usual tones, ""I was a-thinking of that,"
"6470",120,"knowing as how you had a fancy for the boy. We're all humbly grateful"
"6471",120,"for your kindness, and as you see, puts faith in you and takes the drugs"
"6472",120,"down like that much grog. And I take it I've found a way as'll suit all."
"6473",120,"Hawkins, will you give me your word of honour as a young gentleman--for"
"6474",120,"a young gentleman you are, although poor born--your word of honour not"
"6475",120,"to slip your cable?"""
"6476",120,""
"6477",120,"I readily gave the pledge required."
"6478",120,""
"6479",120,"""Then, doctor,"" said Silver, ""you just step outside o' that stockade,"
"6480",120,"and once you're there I'll bring the boy down on the inside, and I"
"6481",120,"reckon you can yarn through the spars. Good day to you, sir, and all our"
"6482",120,"dooties to the squire and Cap'n Smollett."""
"6483",120,""
"6484",120,"The explosion of disapproval, which nothing but Silver's black looks had"
"6485",120,"restrained, broke out immediately the doctor had left the house. Silver"
"6486",120,"was roundly accused of playing double--of trying to make a separate"
"6487",120,"peace for himself, of sacrificing the interests of his accomplices and"
"6488",120,"victims, and, in one word, of the identical, exact thing that he was"
"6489",120,"doing. It seemed to me so obvious, in this case, that I could not"
"6490",120,"imagine how he was to turn their anger. But he was twice the man"
"6491",120,"the rest were, and his last night's victory had given him a huge"
"6492",120,"preponderance on their minds. He called them all the fools and dolts"
"6493",120,"you can imagine, said it was necessary I should talk to the doctor,"
"6494",120,"fluttered the chart in their faces, asked them if they could afford to"
"6495",120,"break the treaty the very day they were bound a-treasure-hunting."
"6496",120,""
"6497",120,"""No, by thunder!"" he cried. ""It's us must break the treaty when the time"
"6498",120,"comes; and till then I'll gammon that doctor, if I have to ile his boots"
"6499",120,"with brandy."""
"6500",120,""
"6501",120,"And then he bade them get the fire lit, and stalked out upon his crutch,"
"6502",120,"with his hand on my shoulder, leaving them in a disarray, and silenced"
"6503",120,"by his volubility rather than convinced."
"6504",120,""
"6505",120,"""Slow, lad, slow,"" he said. ""They might round upon us in a twinkle of an"
"6506",120,"eye if we was seen to hurry."""
"6507",120,""
"6508",120,"Very deliberately, then, did we advance across the sand to where the"
"6509",120,"doctor awaited us on the other side of the stockade, and as soon as we"
"6510",120,"were within easy speaking distance Silver stopped."
"6511",120,""
"6512",120,"""You'll make a note of this here also, doctor,"" says he, ""and the boy'll"
"6513",120,"tell you how I saved his life, and were deposed for it too, and you"
"6514",120,"may lay to that. Doctor, when a man's steering as near the wind as"
"6515",120,"me--playing chuck-farthing with the last breath in his body, like--you"
"6516",120,"wouldn't think it too much, mayhap, to give him one good word? You'll"
"6517",120,"please bear in mind it's not my life only now--it's that boy's into the"
"6518",120,"bargain; and you'll speak me fair, doctor, and give me a bit o' hope to"
"6519",120,"go on, for the sake of mercy."""
"6520",120,""
"6521",120,"Silver was a changed man once he was out there and had his back to his"
"6522",120,"friends and the block house; his cheeks seemed to have fallen in, his"
"6523",120,"voice trembled; never was a soul more dead in earnest."
"6524",120,""
"6525",120,"""Why, John, you're not afraid?"" asked Dr. Livesey."
"6526",120,""
"6527",120,"""Doctor, I'm no coward; no, not I--not SO much!"" and he snapped his"
"6528",120,"fingers. ""If I was I wouldn't say it. But I'll own up fairly, I've the"
"6529",120,"shakes upon me for the gallows. You're a good man and a true; I never"
"6530",120,"seen a better man! And you'll not forget what I done good, not any more"
"6531",120,"than you'll forget the bad, I know. And I step aside--see here--and"
"6532",120,"leave you and Jim alone. And you'll put that down for me too, for it's a"
"6533",120,"long stretch, is that!"""
"6534",120,""
"6535",120,"So saying, he stepped back a little way, till he was out of earshot, and"
"6536",120,"there sat down upon a tree-stump and began to whistle, spinning round"
"6537",120,"now and again upon his seat so as to command a sight, sometimes of me"
"6538",120,"and the doctor and sometimes of his unruly ruffians as they went to and"
"6539",120,"fro in the sand between the fire--which they were busy rekindling--and"
"6540",120,"the house, from which they brought forth pork and bread to make the"
"6541",120,"breakfast."
"6542",120,""
"6543",120,"""So, Jim,"" said the doctor sadly, ""here you are. As you have brewed, so"
"6544",120,"shall you drink, my boy. Heaven knows, I cannot find it in my heart to"
"6545",120,"blame you, but this much I will say, be it kind or unkind: when Captain"
"6546",120,"Smollett was well, you dared not have gone off; and when he was ill and"
"6547",120,"couldn't help it, by George, it was downright cowardly!"""
"6548",120,""
"6549",120,"I will own that I here began to weep. ""Doctor,"" I said, ""you might spare"
"6550",120,"me. I have blamed myself enough; my life's forfeit anyway, and I should"
"6551",120,"have been dead by now if Silver hadn't stood for me; and doctor,"
"6552",120,"believe this, I can die--and I dare say I deserve it--but what I fear is"
"6553",120,"torture. If they come to torture me--"""
"6554",120,""
"6555",120,"""Jim,"" the doctor interrupted, and his voice was quite changed, ""Jim, I"
"6556",120,"can't have this. Whip over, and we'll run for it."""
"6557",120,""
"6558",120,"""Doctor,"" said I, ""I passed my word."""
"6559",120,""
"6560",120,"""I know, I know,"" he cried. ""We can't help that, Jim, now. I'll take it"
"6561",120,"on my shoulders, holus bolus, blame and shame, my boy; but stay here,"
"6562",120,"I cannot let you. Jump! One jump, and you're out, and we'll run for it"
"6563",120,"like antelopes."""
"6564",120,""
"6565",120,"""No,"" I replied; ""you know right well you wouldn't do the thing"
"6566",120,"yourself--neither you nor squire nor captain; and no more will I. Silver"
"6567",120,"trusted me; I passed my word, and back I go. But, doctor, you did not"
"6568",120,"let me finish. If they come to torture me, I might let slip a word of"
"6569",120,"where the ship is, for I got the ship, part by luck and part by risking,"
"6570",120,"and she lies in North Inlet, on the southern beach, and just below high"
"6571",120,"water. At half tide she must be high and dry."""
"6572",120,""
"6573",120,"""The ship!"" exclaimed the doctor."
"6574",120,""
"6575",120,"Rapidly I described to him my adventures, and he heard me out in"
"6576",120,"silence."
"6577",120,""
"6578",120,"""There is a kind of fate in this,"" he observed when I had done. ""Every"
"6579",120,"step, it's you that saves our lives; and do you suppose by any chance"
"6580",120,"that we are going to let you lose yours? That would be a poor return, my"
"6581",120,"boy. You found out the plot; you found Ben Gunn--the best deed that"
"6582",120,"ever you did, or will do, though you live to ninety. Oh, by Jupiter, and"
"6583",120,"talking of Ben Gunn! Why, this is the mischief in person. Silver!"" he"
"6584",120,"cried. ""Silver! I'll give you a piece of advice,"" he continued as"
"6585",120,"the cook drew near again; ""don't you be in any great hurry after that"
"6586",120,"treasure."""
"6587",120,""
"6588",120,"""Why, sir, I do my possible, which that ain't,"" said Silver. ""I can"
"6589",120,"only, asking your pardon, save my life and the boy's by seeking for that"
"6590",120,"treasure; and you may lay to that."""
"6591",120,""
"6592",120,"""Well, Silver,"" replied the doctor, ""if that is so, I'll go one step"
"6593",120,"further: look out for squalls when you find it."""
"6594",120,""
"6595",120,"""Sir,"" said Silver, ""as between man and man, that's too much and too"
"6596",120,"little. What you're after, why you left the block house, why you given"
"6597",120,"me that there chart, I don't know, now, do I? And yet I done your"
"6598",120,"bidding with my eyes shut and never a word of hope! But no, this here's"
"6599",120,"too much. If you won't tell me what you mean plain out, just say so and"
"6600",120,"I'll leave the helm."""
"6601",120,""
"6602",120,"""No,"" said the doctor musingly; ""I've no right to say more; it's not my"
"6603",120,"secret, you see, Silver, or, I give you my word, I'd tell it you. But"
"6604",120,"I'll go as far with you as I dare go, and a step beyond, for I'll have"
"6605",120,"my wig sorted by the captain or I'm mistaken! And first, I'll give you a"
"6606",120,"bit of hope; Silver, if we both get alive out of this wolf-trap, I'll do"
"6607",120,"my best to save you, short of perjury."""
"6608",120,""
"6609",120,"Silver's face was radiant. ""You couldn't say more, I'm sure, sir, not if"
"6610",120,"you was my mother,"" he cried."
"6611",120,""
"6612",120,"""Well, that's my first concession,"" added the doctor. ""My second is a"
"6613",120,"piece of advice: keep the boy close beside you, and when you need help,"
"6614",120,"halloo. I'm off to seek it for you, and that itself will show you if I"
"6615",120,"speak at random. Good-bye, Jim."""
"6616",120,""
"6617",120,"And Dr. Livesey shook hands with me through the stockade, nodded to"
"6618",120,"Silver, and set off at a brisk pace into the wood."
"6619",120,""
"6620",120,""
"6621",120,""
"6622",120,""
"6623",120,"31"
"6624",120,""
"6625",120,"The Treasure-hunt--Flint's Pointer"
"6626",120,""
"6627",120,"""JIM,"" said Silver when we were alone, ""if I saved your life, you saved"
"6628",120,"mine; and I'll not forget it. I seen the doctor waving you to run for"
"6629",120,"it--with the tail of my eye, I did; and I seen you say no, as plain as"
"6630",120,"hearing. Jim, that's one to you. This is the first glint of hope I had"
"6631",120,"since the attack failed, and I owe it you. And now, Jim, we're to go in"
"6632",120,"for this here treasure-hunting, with sealed orders too, and I don't like"
"6633",120,"it; and you and me must stick close, back to back like, and we'll save"
"6634",120,"our necks in spite o' fate and fortune."""
"6635",120,""
"6636",120,"Just then a man hailed us from the fire that breakfast was ready, and"
"6637",120,"we were soon seated here and there about the sand over biscuit and fried"
"6638",120,"junk. They had lit a fire fit to roast an ox, and it was now grown so"
"6639",120,"hot that they could only approach it from the windward, and even there"
"6640",120,"not without precaution. In the same wasteful spirit, they had cooked,"
"6641",120,"I suppose, three times more than we could eat; and one of them, with an"
"6642",120,"empty laugh, threw what was left into the fire, which blazed and roared"
"6643",120,"again over this unusual fuel. I never in my life saw men so careless of"
"6644",120,"the morrow; hand to mouth is the only word that can describe their way"
"6645",120,"of doing; and what with wasted food and sleeping sentries, though they"
"6646",120,"were bold enough for a brush and be done with it, I could see their"
"6647",120,"entire unfitness for anything like a prolonged campaign."
"6648",120,""
"6649",120,"Even Silver, eating away, with Captain Flint upon his shoulder, had not"
"6650",120,"a word of blame for their recklessness. And this the more surprised me,"
"6651",120,"for I thought he had never shown himself so cunning as he did then."
"6652",120,""
"6653",120,"""Aye, mates,"" said he, ""it's lucky you have Barbecue to think for you"
"6654",120,"with this here head. I got what I wanted, I did. Sure enough, they have"
"6655",120,"the ship. Where they have it, I don't know yet; but once we hit the"
"6656",120,"treasure, we'll have to jump about and find out. And then, mates, us"
"6657",120,"that has the boats, I reckon, has the upper hand."""
"6658",120,""
"6659",120,"Thus he kept running on, with his mouth full of the hot bacon; thus he"
"6660",120,"restored their hope and confidence, and, I more than suspect, repaired"
"6661",120,"his own at the same time."
"6662",120,""
"6663",120,"""As for hostage,"" he continued, ""that's his last talk, I guess, with"
"6664",120,"them he loves so dear. I've got my piece o' news, and thanky to him"
"6665",120,"for that; but it's over and done. I'll take him in a line when we go"
"6666",120,"treasure-hunting, for we'll keep him like so much gold, in case of"
"6667",120,"accidents, you mark, and in the meantime. Once we got the ship and"
"6668",120,"treasure both and off to sea like jolly companions, why then we'll talk"
"6669",120,"Mr. Hawkins over, we will, and we'll give him his share, to be sure, for"
"6670",120,"all his kindness."""
"6671",120,""
"6672",120,"It was no wonder the men were in a good humour now. For my part, I"
"6673",120,"was horribly cast down. Should the scheme he had now sketched prove"
"6674",120,"feasible, Silver, already doubly a traitor, would not hesitate to adopt"
"6675",120,"it. He had still a foot in either camp, and there was no doubt he"
"6676",120,"would prefer wealth and freedom with the pirates to a bare escape from"
"6677",120,"hanging, which was the best he had to hope on our side."
"6678",120,""
"6679",120,"Nay, and even if things so fell out that he was forced to keep his faith"
"6680",120,"with Dr. Livesey, even then what danger lay before us! What a moment"
"6681",120,"that would be when the suspicions of his followers turned to certainty"
"6682",120,"and he and I should have to fight for dear life--he a cripple and I a"
"6683",120,"boy--against five strong and active seamen!"
"6684",120,""
"6685",120,"Add to this double apprehension the mystery that still hung over the"
"6686",120,"behaviour of my friends, their unexplained desertion of the stockade,"
"6687",120,"their inexplicable cession of the chart, or harder still to understand,"
"6688",120,"the doctor's last warning to Silver, ""Look out for squalls when you"
"6689",120,"find it,"" and you will readily believe how little taste I found in my"
"6690",120,"breakfast and with how uneasy a heart I set forth behind my captors on"
"6691",120,"the quest for treasure."
"6692",120,""
"6693",120,"We made a curious figure, had anyone been there to see us--all in soiled"
"6694",120,"sailor clothes and all but me armed to the teeth. Silver had two guns"
"6695",120,"slung about him--one before and one behind--besides the great cutlass"
"6696",120,"at his waist and a pistol in each pocket of his square-tailed coat."
"6697",120,"To complete his strange appearance, Captain Flint sat perched upon his"
"6698",120,"shoulder and gabbling odds and ends of purposeless sea-talk. I had a"
"6699",120,"line about my waist and followed obediently after the sea-cook, who"
"6700",120,"held the loose end of the rope, now in his free hand, now between his"
"6701",120,"powerful teeth. For all the world, I was led like a dancing bear."
"6702",120,""
"6703",120,"The other men were variously burthened, some carrying picks and"
"6704",120,"shovels--for that had been the very first necessary they brought ashore"
"6705",120,"from the HISPANIOLA--others laden with pork, bread, and brandy for the"
"6706",120,"midday meal. All the stores, I observed, came from our stock, and I"
"6707",120,"could see the truth of Silver's words the night before. Had he not"
"6708",120,"struck a bargain with the doctor, he and his mutineers, deserted by the"
"6709",120,"ship, must have been driven to subsist on clear water and the proceeds"
"6710",120,"of their hunting. Water would have been little to their taste; a sailor"
"6711",120,"is not usually a good shot; and besides all that, when they were so"
"6712",120,"short of eatables, it was not likely they would be very flush of powder."
"6713",120,""
"6714",120,"Well, thus equipped, we all set out--even the fellow with the broken"
"6715",120,"head, who should certainly have kept in shadow--and straggled, one after"
"6716",120,"another, to the beach, where the two gigs awaited us. Even these bore"
"6717",120,"trace of the drunken folly of the pirates, one in a broken thwart, and"
"6718",120,"both in their muddy and unbailed condition. Both were to be carried"
"6719",120,"along with us for the sake of safety; and so, with our numbers divided"
"6720",120,"between them, we set forth upon the bosom of the anchorage."
"6721",120,""
"6722",120,"As we pulled over, there was some discussion on the chart. The red cross"
"6723",120,"was, of course, far too large to be a guide; and the terms of the note"
"6724",120,"on the back, as you will hear, admitted of some ambiguity. They ran, the"
"6725",120,"reader may remember, thus:"
"6726",120,""
"6727",120,"     Tall tree, Spy-glass shoulder, bearing a point to"
"6728",120,"     the N. of N.N.E."
"6729",120,"     Skeleton Island E.S.E. and by E."
"6730",120,"     Ten feet."
"6731",120,""
"6732",120,"A tall tree was thus the principal mark. Now, right before us the"
"6733",120,"anchorage was bounded by a plateau from two to three hundred feet high,"
"6734",120,"adjoining on the north the sloping southern shoulder of the Spy-glass"
"6735",120,"and rising again towards the south into the rough, cliffy eminence"
"6736",120,"called the Mizzen-mast Hill. The top of the plateau was dotted thickly"
"6737",120,"with pine-trees of varying height. Every here and there, one of a"
"6738",120,"different species rose forty or fifty feet clear above its neighbours,"
"6739",120,"and which of these was the particular ""tall tree"" of Captain Flint could"
"6740",120,"only be decided on the spot, and by the readings of the compass."
"6741",120,""
"6742",120,"Yet, although that was the case, every man on board the boats had"
"6743",120,"picked a favourite of his own ere we were half-way over, Long John alone"
"6744",120,"shrugging his shoulders and bidding them wait till they were there."
"6745",120,""
"6746",120,"We pulled easily, by Silver's directions, not to weary the hands"
"6747",120,"prematurely, and after quite a long passage, landed at the mouth of"
"6748",120,"the second river--that which runs down a woody cleft of the Spy-glass."
"6749",120,"Thence, bending to our left, we began to ascend the slope towards the"
"6750",120,"plateau."
"6751",120,""
"6752",120,"At the first outset, heavy, miry ground and a matted, marish vegetation"
"6753",120,"greatly delayed our progress; but by little and little the hill began"
"6754",120,"to steepen and become stony under foot, and the wood to change its"
"6755",120,"character and to grow in a more open order. It was, indeed, a most"
"6756",120,"pleasant portion of the island that we were now approaching. A"
"6757",120,"heavy-scented broom and many flowering shrubs had almost taken the place"
"6758",120,"of grass. Thickets of green nutmeg-trees were dotted here and there with"
"6759",120,"the red columns and the broad shadow of the pines; and the first mingled"
"6760",120,"their spice with the aroma of the others. The air, besides, was fresh"
"6761",120,"and stirring, and this, under the sheer sunbeams, was a wonderful"
"6762",120,"refreshment to our senses."
"6763",120,""
"6764",120,"The party spread itself abroad, in a fan shape, shouting and leaping to"
"6765",120,"and fro. About the centre, and a good way behind the rest, Silver and"
"6766",120,"I followed--I tethered by my rope, he ploughing, with deep pants, among"
"6767",120,"the sliding gravel. From time to time, indeed, I had to lend him a hand,"
"6768",120,"or he must have missed his footing and fallen backward down the hill."
"6769",120,""
"6770",120,"We had thus proceeded for about half a mile and were approaching the"
"6771",120,"brow of the plateau when the man upon the farthest left began to cry"
"6772",120,"aloud, as if in terror. Shout after shout came from him, and the others"
"6773",120,"began to run in his direction."
"6774",120,""
"6775",120,"""He can't 'a found the treasure,"" said old Morgan, hurrying past us from"
"6776",120,"the right, ""for that's clean a-top."""
"6777",120,""
"6778",120,"Indeed, as we found when we also reached the spot, it was something"
"6779",120,"very different. At the foot of a pretty big pine and involved in a green"
"6780",120,"creeper, which had even partly lifted some of the smaller bones, a human"
"6781",120,"skeleton lay, with a few shreds of clothing, on the ground. I believe a"
"6782",120,"chill struck for a moment to every heart."
"6783",120,""
"6784",120,"""He was a seaman,"" said George Merry, who, bolder than the rest, had"
"6785",120,"gone up close and was examining the rags of clothing. ""Leastways, this"
"6786",120,"is good sea-cloth."""
"6787",120,""
"6788",120,"""Aye, aye,"" said Silver; ""like enough; you wouldn't look to find a"
"6789",120,"bishop here, I reckon. But what sort of a way is that for bones to lie?"
"6790",120,"'Tain't in natur'."""
"6791",120,""
"6792",120,"Indeed, on a second glance, it seemed impossible to fancy that the body"
"6793",120,"was in a natural position. But for some disarray (the work, perhaps, of"
"6794",120,"the birds that had fed upon him or of the slow-growing creeper that had"
"6795",120,"gradually enveloped his remains) the man lay perfectly straight--his"
"6796",120,"feet pointing in one direction, his hands, raised above his head like a"
"6797",120,"diver's, pointing directly in the opposite."
"6798",120,""
"6799",120,"""I've taken a notion into my old numbskull,"" observed Silver. ""Here's"
"6800",120,"the compass; there's the tip-top p'int o' Skeleton Island, stickin'"
"6801",120,"out like a tooth. Just take a bearing, will you, along the line of them"
"6802",120,"bones."""
"6803",120,""
"6804",120,"It was done. The body pointed straight in the direction of the island,"
"6805",120,"and the compass read duly E.S.E. and by E."
"6806",120,""
"6807",120,"""I thought so,"" cried the cook; ""this here is a p'inter. Right up there"
"6808",120,"is our line for the Pole Star and the jolly dollars. But, by thunder!"
"6809",120,"If it don't make me cold inside to think of Flint. This is one of HIS"
"6810",120,"jokes, and no mistake. Him and these six was alone here; he killed 'em,"
"6811",120,"every man; and this one he hauled here and laid down by compass, shiver"
"6812",120,"my timbers! They're long bones, and the hair's been yellow. Aye, that"
"6813",120,"would be Allardyce. You mind Allardyce, Tom Morgan?"""
"6814",120,""
"6815",120,"""Aye, aye,"" returned Morgan; ""I mind him; he owed me money, he did, and"
"6816",120,"took my knife ashore with him."""
"6817",120,""
"6818",120,"""Speaking of knives,"" said another, ""why don't we find his'n lying"
"6819",120,"round? Flint warn't the man to pick a seaman's pocket; and the birds, I"
"6820",120,"guess, would leave it be."""
"6821",120,""
"6822",120,"""By the powers, and that's true!"" cried Silver."
"6823",120,""
"6824",120,"""There ain't a thing left here,"" said Merry, still feeling round among"
"6825",120,"the bones; ""not a copper doit nor a baccy box. It don't look nat'ral to"
"6826",120,"me."""
"6827",120,""
"6828",120,"""No, by gum, it don't,"" agreed Silver; ""not nat'ral, nor not nice, says"
"6829",120,"you. Great guns! Messmates, but if Flint was living, this would be a hot"
"6830",120,"spot for you and me. Six they were, and six are we; and bones is what"
"6831",120,"they are now."""
"6832",120,""
"6833",120,"""I saw him dead with these here deadlights,"" said Morgan. ""Billy took me"
"6834",120,"in. There he laid, with penny-pieces on his eyes."""
"6835",120,""
"6836",120,"""Dead--aye, sure enough he's dead and gone below,"" said the fellow with"
"6837",120,"the bandage; ""but if ever sperrit walked, it would be Flint's. Dear"
"6838",120,"heart, but he died bad, did Flint!"""
"6839",120,""
"6840",120,"""Aye, that he did,"" observed another; ""now he raged, and now he hollered"
"6841",120,"for the rum, and now he sang. 'Fifteen Men' were his only song, mates;"
"6842",120,"and I tell you true, I never rightly liked to hear it since. It was"
"6843",120,"main hot, and the windy was open, and I hear that old song comin' out as"
"6844",120,"clear as clear--and the death-haul on the man already."""
"6845",120,""
"6846",120,"""Come, come,"" said Silver; ""stow this talk. He's dead, and he don't"
"6847",120,"walk, that I know; leastways, he won't walk by day, and you may lay to"
"6848",120,"that. Care killed a cat. Fetch ahead for the doubloons."""
"6849",120,""
"6850",120,"We started, certainly; but in spite of the hot sun and the staring"
"6851",120,"daylight, the pirates no longer ran separate and shouting through the"
"6852",120,"wood, but kept side by side and spoke with bated breath. The terror of"
"6853",120,"the dead buccaneer had fallen on their spirits."
"6854",120,""
"6855",120,""
"6856",120,""
"6857",120,""
"6858",120,"32"
"6859",120,""
"6860",120,"The Treasure-hunt--The Voice Among the Trees"
"6861",120,""
"6862",120,"PARTLY from the damping influence of this alarm, partly to rest Silver"
"6863",120,"and the sick folk, the whole party sat down as soon as they had gained"
"6864",120,"the brow of the ascent."
"6865",120,""
"6866",120,"The plateau being somewhat tilted towards the west, this spot on which"
"6867",120,"we had paused commanded a wide prospect on either hand. Before us,"
"6868",120,"over the tree-tops, we beheld the Cape of the Woods fringed with surf;"
"6869",120,"behind, we not only looked down upon the anchorage and Skeleton Island,"
"6870",120,"but saw--clear across the spit and the eastern lowlands--a great field"
"6871",120,"of open sea upon the east. Sheer above us rose the Spyglass, here dotted"
"6872",120,"with single pines, there black with precipices. There was no sound but"
"6873",120,"that of the distant breakers, mounting from all round, and the chirp of"
"6874",120,"countless insects in the brush. Not a man, not a sail, upon the sea; the"
"6875",120,"very largeness of the view increased the sense of solitude."
"6876",120,""
"6877",120,"Silver, as he sat, took certain bearings with his compass."
"6878",120,""
"6879",120,"""There are three 'tall trees'"" said he, ""about in the right line from"
"6880",120,"Skeleton Island. 'Spy-glass shoulder,' I take it, means that lower p'int"
"6881",120,"there. It's child's play to find the stuff now. I've half a mind to dine"
"6882",120,"first."""
"6883",120,""
"6884",120,"""I don't feel sharp,"" growled Morgan. ""Thinkin' o' Flint--I think it"
"6885",120,"were--as done me."""
"6886",120,""
"6887",120,"""Ah, well, my son, you praise your stars he's dead,"" said Silver."
"6888",120,""
"6889",120,"""He were an ugly devil,"" cried a third pirate with a shudder; ""that blue"
"6890",120,"in the face too!"""
"6891",120,""
"6892",120,"""That was how the rum took him,"" added Merry. ""Blue! Well, I reckon he"
"6893",120,"was blue. That's a true word."""
"6894",120,""
"6895",120,"Ever since they had found the skeleton and got upon this train of"
"6896",120,"thought, they had spoken lower and lower, and they had almost got to"
"6897",120,"whispering by now, so that the sound of their talk hardly interrupted"
"6898",120,"the silence of the wood. All of a sudden, out of the middle of the trees"
"6899",120,"in front of us, a thin, high, trembling voice struck up the well-known"
"6900",120,"air and words:"
"6901",120,""
"6902",120,"     ""Fifteen men on the dead man's chest--"
"6903",120,"     Yo-ho-ho, and a bottle of rum!"""
"6904",120,""
"6905",120,"I never have seen men more dreadfully affected than the pirates. The"
"6906",120,"colour went from their six faces like enchantment; some leaped to their"
"6907",120,"feet, some clawed hold of others; Morgan grovelled on the ground."
"6908",120,""
"6909",120,"""It's Flint, by ----!"" cried Merry."
"6910",120,""
"6911",120,"The song had stopped as suddenly as it began--broken off, you would have"
"6912",120,"said, in the middle of a note, as though someone had laid his hand upon"
"6913",120,"the singer's mouth. Coming through the clear, sunny atmosphere among the"
"6914",120,"green tree-tops, I thought it had sounded airily and sweetly; and the"
"6915",120,"effect on my companions was the stranger."
"6916",120,""
"6917",120,"""Come,"" said Silver, struggling with his ashen lips to get the word out;"
"6918",120,"""this won't do. Stand by to go about. This is a rum start, and I can't"
"6919",120,"name the voice, but it's someone skylarking--someone that's flesh and"
"6920",120,"blood, and you may lay to that."""
"6921",120,""
"6922",120,"His courage had come back as he spoke, and some of the colour to his"
"6923",120,"face along with it. Already the others had begun to lend an ear to this"
"6924",120,"encouragement and were coming a little to themselves, when the same"
"6925",120,"voice broke out again--not this time singing, but in a faint distant"
"6926",120,"hail that echoed yet fainter among the clefts of the Spy-glass."
"6927",120,""
"6928",120,"""Darby M'Graw,"" it wailed--for that is the word that best describes the"
"6929",120,"sound--""Darby M'Graw! Darby M'Graw!"" again and again and again; and then"
"6930",120,"rising a little higher, and with an oath that I leave out: ""Fetch aft"
"6931",120,"the rum, Darby!"""
"6932",120,""
"6933",120,"The buccaneers remained rooted to the ground, their eyes starting from"
"6934",120,"their heads. Long after the voice had died away they still stared in"
"6935",120,"silence, dreadfully, before them."
"6936",120,""
"6937",120,"""That fixes it!"" gasped one. ""Let's go."""
"6938",120,""
"6939",120,"""They was his last words,"" moaned Morgan, ""his last words above board."""
"6940",120,""
"6941",120,"Dick had his Bible out and was praying volubly. He had been well brought"
"6942",120,"up, had Dick, before he came to sea and fell among bad companions."
"6943",120,""
"6944",120,"Still Silver was unconquered. I could hear his teeth rattle in his head,"
"6945",120,"but he had not yet surrendered."
"6946",120,""
"6947",120,"""Nobody in this here island ever heard of Darby,"" he muttered; ""not one"
"6948",120,"but us that's here."" And then, making a great effort: ""Shipmates,"""
"6949",120,"he cried, ""I'm here to get that stuff, and I'll not be beat by man or"
"6950",120,"devil. I never was feared of Flint in his life, and, by the powers, I'll"
"6951",120,"face him dead. There's seven hundred thousand pound not a quarter of a"
"6952",120,"mile from here. When did ever a gentleman o' fortune show his stern to"
"6953",120,"that much dollars for a boozy old seaman with a blue mug--and him dead"
"6954",120,"too?"""
"6955",120,""
"6956",120,"But there was no sign of reawakening courage in his followers, rather,"
"6957",120,"indeed, of growing terror at the irreverence of his words."
"6958",120,""
"6959",120,"""Belay there, John!"" said Merry. ""Don't you cross a sperrit."""
"6960",120,""
"6961",120,"And the rest were all too terrified to reply. They would have run away"
"6962",120,"severally had they dared; but fear kept them together, and kept them"
"6963",120,"close by John, as if his daring helped them. He, on his part, had pretty"
"6964",120,"well fought his weakness down."
"6965",120,""
"6966",120,"""Sperrit? Well, maybe,"" he said. ""But there's one thing not clear to me."
"6967",120,"There was an echo. Now, no man ever seen a sperrit with a shadow; well"
"6968",120,"then, what's he doing with an echo to him, I should like to know? That"
"6969",120,"ain't in natur', surely?"""
"6970",120,""
"6971",120,"This argument seemed weak enough to me. But you can never tell what will"
"6972",120,"affect the superstitious, and to my wonder, George Merry was greatly"
"6973",120,"relieved."
"6974",120,""
"6975",120,"""Well, that's so,"" he said. ""You've a head upon your shoulders, John,"
"6976",120,"and no mistake. 'Bout ship, mates! This here crew is on a wrong tack, I"
"6977",120,"do believe. And come to think on it, it was like Flint's voice, I"
"6978",120,"grant you, but not just so clear-away like it, after all. It was liker"
"6979",120,"somebody else's voice now--it was liker--"""
"6980",120,""
"6981",120,"""By the powers, Ben Gunn!"" roared Silver."
"6982",120,""
"6983",120,"""Aye, and so it were,"" cried Morgan, springing on his knees. ""Ben Gunn"
"6984",120,"it were!"""
"6985",120,""
"6986",120,"""It don't make much odds, do it, now?"" asked Dick. ""Ben Gunn's not here"
"6987",120,"in the body any more'n Flint."""
"6988",120,""
"6989",120,"But the older hands greeted this remark with scorn."
"6990",120,""
"6991",120,"""Why, nobody minds Ben Gunn,"" cried Merry; ""dead or alive, nobody minds"
"6992",120,"him."""
"6993",120,""
"6994",120,"It was extraordinary how their spirits had returned and how the natural"
"6995",120,"colour had revived in their faces. Soon they were chatting together,"
"6996",120,"with intervals of listening; and not long after, hearing no further"
"6997",120,"sound, they shouldered the tools and set forth again, Merry walking"
"6998",120,"first with Silver's compass to keep them on the right line with Skeleton"
"6999",120,"Island. He had said the truth: dead or alive, nobody minded Ben Gunn."
"7000",120,""
